0.68,0.0344827586206897,0.0,0.0,0.0,0.375,0.0789473684210526,0.1,0.0,0.05,0.0833333333333333,0.0,0.0,0.0,0.588235294117647,0.0,0.169811320754717,0.0,0.156862745098039,0.136363636363636,0.0625,0.0571428571428571,0.0,0.0,0.0,0.142857142857143,0.0,0.173913043478261,0.0,0.0,0.227272727272727,0.0238095238095238,0.0384615384615385,0.0,0.0526315789473684,0.0,0.0,0.0,0.206896551724138,0.394736842105263,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326530612244898,0.454545454545455,0.0,0.0,0.152173913043478,0.0952380952380952,0.0,0.0,0.0,0.0714285714285714,0.0,0.0263157894736842,0.0,0.115384615384615,0.0277777777777778,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0454545454545455,0.0,0.630434782608696,0.111111111111111,0.0333333333333333,0.0,0.0,0.0,0.2,0.0909090909090909
0.706666666666667,0.0,0.0588235294117647,0.157894736842105,0.0,0.6875,0.0,0.2,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0294117647058824,0.0,0.320754716981132,0.0,0.313725490196078,0.0,0.0,0.0,0.0,0.0,0.0,0.107142857142857,0.0303030303030303,0.260869565217391,0.0,0.0,0.46969696969697,0.19047619047619,0.0384615384615385,0.0,0.0,0.0,0.0,0.0,0.482758620689655,0.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714286,0.469387755102041,0.0909090909090909,0.0,0.0588235294117647,0.173913043478261,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0263157894736842,0.0,0.115384615384615,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0909090909090909,0.037037037037037,0.391304347826087,0.388888888888889,0.0,0.0,0.0,0.0,0.16,0.136363636363636
0.56,0.0344827586206897,0.0588235294117647,0.473684210526316,0.25,0.125,0.0,0.05,0.0,0.0,0.25,0.0,0.258064516129032,0.0,0.0,0.0,0.150943396226415,0.0,0.470588235294118,0.136363636363636,0.25,0.0571428571428571,0.0,0.0,0.0416666666666667,0.107142857142857,0.121212121212121,0.260869565217391,0.0,0.0,0.363636363636364,0.214285714285714,0.0384615384615385,0.0,0.0,0.0,0.0,0.0,0.827586206896552,0.473684210526316,0.0,0.0,0.0,0.0,0.0555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.204081632653061,0.0,0.0,0.176470588235294,0.304347826086957,0.285714285714286,0.0,0.0,0.0,0.142857142857143,0.0,0.0,0.0,0.384615384615385,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0454545454545455,0.0,0.41304347826087,0.777777777777778,0.0,0.0,0.0,0.0,0.2,0.272727272727273
0.48,0.172413793103448,0.0,0.473684210526316,0.0833333333333333,0.0625,0.0,0.0,0.0606060606060606,0.0,0.0833333333333333,0.0,0.419354838709677,0.0769230769230769,0.0,0.0,0.490566037735849,0.0,0.392156862745098,0.409090909090909,0.0625,0.0,0.0,0.0,0.0833333333333333,0.0714285714285714,0.636363636363636,0.347826086956522,0.0,0.0,0.318181818181818,0.0,0.153846153846154,0.0,0.0526315789473684,0.0,0.0,0.0,0.137931034482759,0.289473684210526,0.2,0.0,0.0212765957446809,0.0,0.194444444444444,0.0,0.0,0.111111111111111,0.0,0.0,0.0,0.0816326530612245,0.0,0.0,0.176470588235294,0.478260869565217,0.0,0.0,0.0,0.0,0.214285714285714,0.0476190476190476,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.130434782608696,0.740740740740741,0.0333333333333333,0.0,0.0,0.0,0.24,0.272727272727273
0.28,0.0,0.0,0.578947368421053,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.188679245283019,0.0,0.156862745098039,0.272727272727273,0.125,0.0,0.0,0.0,0.0416666666666667,0.0,0.333333333333333,0.0434782608695652,0.0,0.0,0.212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103448275862069,0.184210526315789,0.1,0.0,0.0,0.0,0.0555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.26530612244898,0.0,0.0,0.0,0.304347826086957,0.0476190476190476,0.0,0.0,0.0,0.285714285714286,0.0,0.0,0.0,0.115384615384615,0.0,0.0,0.0,0.0,0.0,0.0416666666666667,0.05,0.0,0.0,0.0,0.0,0.462962962962963,0.0,0.0,0.0,0.0,0.04,0.545454545454545
0.36,0.0689655172413793,0.0,0.157894736842105,0.0833333333333333,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0645161290322581,0.0,0.0,0.0256410256410256,0.735849056603774,0.0,0.196078431372549,0.136363636363636,0.1875,0.0,0.1875,0.0,0.0416666666666667,0.0357142857142857,0.272727272727273,0.217391304347826,0.0,0.0357142857142857,0.378787878787879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379310344827586,0.315789473684211,0.0,0.0666666666666667,0.361702127659574,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.36734693877551,0.0,0.0,0.0588235294117647,0.217391304347826,0.19047619047619,0.0,0.0810810810810811,0.0,0.5,0.0476190476190476,0.0,0.235294117647059,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282608695652174,0.259259259259259,0.0,0.0,0.04,0.0,0.16,0.272727272727273
0.24,0.103448275862069,0.0,0.526315789473684,0.0833333333333333,0.0625,0.0,0.0,0.0,0.05,0.0833333333333333,0.0,0.161290322580645,0.0,0.0,0.0,0.641509433962264,0.0,0.0980392156862745,0.181818181818182,0.1875,0.0285714285714286,0.1875,0.0,0.0416666666666667,0.0357142857142857,0.181818181818182,0.0869565217391304,0.0,0.0357142857142857,0.257575757575758,0.0,0.0384615384615385,0.04,0.0526315789473684,0.0,0.0,0.0,0.344827586206897,0.236842105263158,0.0,0.0333333333333333,0.382978723404255,0.0,0.361111111111111,0.0,0.0,0.111111111111111,0.0,0.0,0.0,0.428571428571429,0.0,0.0,0.176470588235294,0.369565217391304,0.238095238095238,0.0,0.0810810810810811,0.0,0.321428571428571,0.19047619047619,0.0,0.117647058823529,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.41304347826087,0.0925925925925926,0.0333333333333333,0.0,0.08,0.0,0.12,0.363636363636364
0.346666666666667,0.172413793103448,0.0,0.368421052631579,0.0833333333333333,0.5,0.0,0.15,0.0,0.05,0.0833333333333333,0.0,0.161290322580645,0.0,0.0,0.0,0.679245283018868,0.0,0.196078431372549,0.136363636363636,0.0625,0.0,0.0625,0.0,0.0416666666666667,0.0357142857142857,0.272727272727273,0.173913043478261,0.0,0.0,0.287878787878788,0.0,0.0384615384615385,0.0,0.0,0.0256410256410256,0.0454545454545455,0.0,0.344827586206897,0.263157894736842,0.0,0.0,0.702127659574468,0.0,0.277777777777778,0.0,0.0,0.0,0.1,0.0,0.0,0.36734693877551,0.0,0.0,0.0588235294117647,0.260869565217391,0.0476190476190476,0.0,0.0,0.0,0.25,0.0952380952380952,0.0,0.352941176470588,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.173913043478261,0.314814814814815,0.0,0.0,0.04,0.0,0.36,0.272727272727273
0.44,0.137931034482759,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193548387096774,0.115384615384615,0.0,0.0,0.60377358490566,0.0,0.294117647058824,0.136363636363636,0.125,0.0285714285714286,0.125,0.0,0.125,0.0357142857142857,0.272727272727273,0.173913043478261,0.0,0.107142857142857,0.378787878787879,0.0,0.0384615384615385,0.0,0.0,0.0,0.0,0.0,0.517241379310345,0.236842105263158,0.0,0.1,0.0212765957446809,0.0,0.0,0.0,0.0344827586206897,0.111111111111111,0.0,0.0,0.0,0.612244897959184,0.0,0.0,0.0,0.521739130434783,0.142857142857143,0.0,0.027027027027027,0.0,0.285714285714286,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769230769231,0.0,0.0,0.0,0.0,0.0,0.217391304347826,0.37037037037037,0.0,0.0,0.6,0.0,0.44,0.318181818181818
0.64,0.0689655172413793,0.0,0.210526315789474,0.0833333333333333,0.0625,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.161290322580645,0.0384615384615385,0.0,0.0,0.490566037735849,0.0,0.313725490196078,0.272727272727273,0.125,0.0,0.0,0.0,0.0833333333333333,0.0357142857142857,0.636363636363636,0.217391304347826,0.0,0.0,0.212121212121212,0.0,0.0,0.0,0.157894736842105,0.0,0.0,0.0,0.206896551724138,0.315789473684211,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.326530612244898,0.0,0.0,0.0,0.543478260869565,0.0476190476190476,0.0344827586206897,0.0,0.0,0.25,0.0476190476190476,0.0,0.117647058823529,0.0,0.0277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282608695652174,0.388888888888889,0.1,0.0,0.0,0.0,0.64,0.545454545454545
